Province_State,Last_Update,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio,Testing_Rate,Date
Washington,2021-07-25 04:31:37,466235,6078,6122.673030336736,1.3036344332793548,114569.77793384618,2021-07-24
West Virginia,2021-07-25 04:31:37,165702,2936,9246.004931515105,1.7718554996318692,174479.04664070526,2021-07-24
Wisconsin,2021-07-25 04:31:37,682077,8240,11714.636868361238,1.2080747481589322,1.5872660815047454e-05,2021-07-24
Wyoming,2021-07-25 04:31:37,64251,766,11101.51202832267,1.192199343200884,140341.66207350555,2021-07-24
Alabama,2022-07-25 04:32:08,1407699,19872,28709.88959217325,1.411665419951282,NULL,2022-07-24
Alaska,2022-07-25 04:32:08,281203,1309,38439.6038521212,0.4655000124465244,NULL,2022-07-24
American Samoa,2022-07-25 04:32:08,7471,33,13427.149044769145,0.4417079373577834,NULL,2022-07-24
Arizona,2022-07-25 04:32:08,2179180,30698,29939.067558197414,1.4086950137207574,277708.8599543024,2022-07-24
Arkansas,2022-07-25 04:32:08,894975,11673,29656.4985665073,1.3042822425207408,177091.32203416788,2022-07-24
California,2022-07-25 04:32:08,10580544,93125,26777.17221832849,0.8809711220598065,451107.5876444613,2022-07-24
Colorado,2022-07-25 04:32:08,1593559,13061,27539.585075613817,0.8157979030626786,334918.7564771158,2022-07-24
Connecticut,2022-07-25 04:32:08,848549,11093,23800.29994780224,1.3072904452188383,410865.5488323941,2022-07-24
Delaware,2022-07-25 04:32:08,291619,3021,29947.60537460822,1.0359407308851618,3.553226449119088e-05,2022-07-24
Diamond Princess,2022-07-25 04:32:08,49,0,NULL,0.0,NULL,2022-07-24
District of Columbia,2022-07-25 04:32:08,161169,1363,22836.589212312025,0.845696132630965,NULL,2022-07-24
Florida,2022-07-25 04:32:08,6716112,77098,31270.110067927548,1.147955841117599,284091.07998668577,2022-07-24
Georgia,2022-07-25 04:32:08,2721391,38933,25631.370248694056,1.430628674821075,180684.63505692483,2022-07-24
Grand Princess,2022-07-25 04:32:08,103,3,NULL,2.912621359223301,NULL,2022-07-24
Guam,2022-07-25 04:32:08,54163,377,32980.167936235375,0.6960471170356147,278157.32909534854,2022-07-24
Hawaii,2022-07-25 04:32:08,321869,1548,22732.916534828008,0.4809410039488114,293365.6432219862,2022-07-24
Idaho,2022-07-25 04:32:08,475344,5017,26599.144407170417,1.0554461610959642,70244.78684323178,2022-07-24
Illinois,2022-07-25 04:32:08,3528282,38812,27843.52777710481,1.1000254514803522,NULL,2022-07-24
Indiana,2022-07-25 04:32:08,1813158,24061,26932.546311996088,1.3270216936417014,3.0382852964230664e-05,2022-07-24
Iowa,2022-07-25 04:32:08,811227,9759,25711.85425362988,1.2029925039477236,NULL,2022-07-24
Kansas,2022-07-25 04:32:08,827564,8966,28421.584491064128,1.0828371638023695,NULL,2022-07-24
Kentucky,2022-07-25 04:32:08,1444443,16330,32330.991995161687,1.1305395920780537,NULL,2022-07-24
Louisiana,2022-07-25 04:32:08,1363543,17516,29331.11254230667,1.2845946185782189,303972.21300836303,2022-07-24
Maine,2022-07-25 04:32:08,274500,2465,20420.88599119781,0.8979963570127505,328517.004758178,2022-07-24
Maryland,2022-07-25 04:32:08,1167922,14912,19318.290084820896,1.2767975943598973,3.6799195458575375e-05,2022-07-24
Massachusetts,2022-07-25 04:32:08,1955844,21127,28376.39678938116,1.0801986252482303,6.715700812897724e-05,2022-07-24
Michigan,2022-07-25 04:32:08,2652659,37291,26561.49977915975,1.4057969757891986,2.545597779161152e-05,2022-07-24
Minnesota,2022-07-25 04:32:08,1580508,13242,28025.020072231662,0.8378318869629259,NULL,2022-07-24
Mississippi,2022-07-25 04:32:08,866040,12603,29099.34952853503,1.455244561452127,NULL,2022-07-24
Missouri,2022-07-25 04:32:08,1559475,21074,25409.259383572404,1.3513522178938424,NULL,2022-07-24
Montana,2022-07-25 04:32:08,294340,3467,27539.863283113988,1.177889515526262,279164.0546493285,2022-07-24
Nebraska,2022-07-25 04:32:08,511738,4363,26454.501842424143,0.8525847210877441,NULL,2022-07-24
Nevada,2022-07-25 04:32:08,797048,11189,25637.467712674294,1.41691381506799,NULL,2022-07-24
New Hampshire,2022-07-25 04:32:08,336445,2618,24743.86101164145,0.7781360995110642,NULL,2022-07-24
New Jersey,2022-07-25 04:32:08,2572621,34218,28963.81410440443,1.3300832108577203,344563.75060655084,2022-07-24
New Mexico,2022-07-25 04:32:08,584404,8191,27870.846883556074,1.4015988939158528,361299.133119582,2022-07-24
New York,2022-07-25 04:32:08,5773709,70096,29679.44532109057,1.2140549515051764,593584.8557495463,2022-07-24
North Carolina,2022-07-25 04:32:08,2949198,25435,28119.5116286254,0.8624378559866106,2.7762762960327165e-05,2022-07-24
North Dakota,2022-07-25 04:32:08,255886,2304,33524.306421262314,0.9018459659615776,NULL,2022-07-24
Northern Mariana Islands,2022-07-25 04:32:08,12398,35,22482.9537211664,0.282303597354412,NULL,2022-07-24
Ohio,2022-07-25 04:32:08,2918366,39265,24966.55858877073,1.3357132038956046,2.594338058533164e-05,2022-07-24
Oklahoma,2022-07-25 04:32:08,1108553,16216,28015.19141787999,1.4628078224496257,NULL,2022-07-24
Oregon,2022-07-25 04:32:08,842351,8022,19971.63407770565,0.9523345968604536,287901.4267603694,2022-07-24
Pennsylvania,2022-07-25 04:32:08,3058316,46047,23889.38156406789,1.5056325114867135,209918.4275193488,2022-07-24
Puerto Rico,2022-07-25 04:32:08,836881,4725,26204.169842195275,0.5645964002050471,140300.26045075076,2022-07-24
Rhode Island,2022-07-25 04:32:08,408532,3626,38564.0022617408,0.8875681709143959,778020.3349000011,2022-07-24
South Carolina,2022-07-25 04:32:08,1587503,18132,30833.0002404484,1.1421710699129388,248765.9831173377,2022-07-24
South Dakota,2022-07-25 04:32:08,248788,2947,28122.474309310142,1.184542662829397,1.5384278009945076e-05,2022-07-24
Tennessee,2022-07-25 04:32:08,2188237,26946,31916.70032129801,1.235842317586288,196439.89155935988,2022-07-24
Texas,2022-07-25 04:32:08,7454681,88916,25766.635612830665,1.1927969876043716,176038.63114212672,2022-07-24
Utah,2022-07-25 04:32:08,1004426,4884,31329.979993499604,0.4862478669409195,197265.5287436704,2022-07-24
Vermont,2022-07-25 04:32:08,137264,689,21997.823679584097,0.5019524420095582,602259.3346998104,2022-07-24
Virgin Islands,2022-07-25 04:32:08,21569,120,20107.5810120446,0.5563540266122676,416084.9461162695,2022-07-24
Virginia,2022-07-25 04:32:08,1933366,20867,22650.831191401485,1.0793093496006447,168748.27412369417,2022-07-24
Washington,2022-07-25 04:32:08,1719776,13531,22584.375118599823,0.7867885119922594,NULL,2022-07-24
West Virginia,2022-07-25 04:32:08,548777,7121,30621.20462216548,1.2976126914939947,370032.1458005398,2022-07-24
Wisconsin,2022-07-25 04:32:08,1763632,14880,30290.287532671045,0.8437134277445635,2.955476180580149e-05,2022-07-24
Wyoming,2022-07-25 04:32:08,168678,1850,29144.773558596928,1.0967642490425544,253534.8910340919,2022-07-24
Alabama,2020-07-26 04:35:13,78188,1456,1594.6369553667666,NULL,NULL,2020-07-25
Alaska,2020-07-26 04:35:13,2379,20,325.202140674873,NULL,28031.90507760972,2020-07-25
American Samoa,2020-07-26 04:35:13,0,0,0.0,NULL,1863.7335777574087,2020-07-25
Arizona,2020-07-26 04:35:13,160041,3286,2198.7528846086475,NULL,11782.419896253694,2020-07-25
Arkansas,2020-07-26 04:35:13,37981,399,1258.5641744791908,NULL,15291.38406602947,2020-07-25
California,2020-07-26 04:35:13,457557,8392,1157.970787925549,NULL,17835.88587258176,2020-07-25
Colorado,2020-07-26 04:35:13,49067,1850,760.392558366975,NULL,8330.717018456828,2020-07-25
Connecticut,2020-07-26 04:35:13,48776,4413,1368.0806061335315,NULL,20000.4095041998,2020-07-25
Delaware,2020-07-26 04:35:13,14175,594,1455.69152279197,NULL,2.486772975792903e-06,2020-07-25
Diamond Princess,2020-07-26 04:35:13,49,0,NULL,NULL,NULL,2020-07-25
District of Columbia,2020-07-26 04:35:13,11717,581,1660.2219769351427,NULL,23947.465742069773,2020-07-25
Florida,2020-07-26 04:35:13,414511,5777,1929.956587139511,NULL,25351.08796611114,2020-07-25
Georgia,2020-07-26 04:35:13,165188,3494,1555.8200893003886,NULL,13259.714716085062,2020-07-25
Grand Princess,2020-07-26 04:35:13,103,3,NULL,NULL,NULL,2020-07-25
Guam,2020-07-26 04:35:13,337,5,205.201273831053,NULL,12197.602128734876,2020-07-25
Hawaii,2020-07-26 04:35:13,1620,26,114.41712245174703,NULL,7966.115581069475,2020-07-25
Idaho,2020-07-26 04:35:13,17265,144,966.1092349746652,NULL,9145.722175746265,2020-07-25
Illinois,2020-07-26 04:35:13,171122,7589,1350.4136461523565,NULL,19507.57511489469,2020-07-25
Indiana,2020-07-26 04:35:13,61520,2825,913.8145981287894,NULL,1.3626547205312247e-06,2020-07-25
Iowa,2020-07-26 04:35:13,41886,826,1327.5775180899311,NULL,14144.313755320802,2020-07-25
Kansas,2020-07-26 04:35:13,25008,329,858.4038658380113,NULL,9541.264690314878,2020-07-25
Kentucky,2020-07-26 04:35:13,26764,696,599.0590627380294,NULL,12122.261409910709,2020-07-25
Louisiana,2020-07-26 04:35:13,103734,3715,2231.417438587298,NULL,25807.25237556235,2020-07-25
Maine,2020-07-26 04:35:13,3790,119,281.9495734303815,NULL,11409.88177460103,2020-07-25
Maryland,2020-07-26 04:35:13,83054,3433,1373.7743314234297,NULL,1.7694866417011816e-06,2020-07-25
Massachusetts,2020-07-26 04:35:13,115268,8510,1672.367788595812,NULL,2.1487752707543256e-06,2020-07-25
Michigan,2020-07-26 04:35:13,85622,6400,857.3468109135837,NULL,1.6391713629222889e-06,2020-07-25
Minnesota,2020-07-26 04:35:13,50291,1611,891.7425817854783,NULL,16680.09543885133,2020-07-25
Mississippi,2020-07-26 04:35:13,50981,1478,1712.9854721655402,NULL,14175.567150703811,2020-07-25
Missouri,2020-07-26 04:35:13,42034,1213,684.8797248619454,NULL,10097.40562333277,2020-07-25
Montana,2020-07-26 04:35:13,3259,46,304.9276837659458,NULL,14129.688298224704,2020-07-25
Nebraska,2020-07-26 04:35:13,24395,316,1261.1093419795618,NULL,13058.517127720728,2020-07-25
Nevada,2020-07-26 04:35:13,41816,732,1357.5935764292458,NULL,13977.246606990037,2020-07-25
New Hampshire,2020-07-26 04:35:13,6415,409,471.79143214992007,NULL,16042.232503818826,2020-07-25
New Jersey,2020-07-26 04:35:13,180881,15776,2036.4459665915729,NULL,21257.786649463706,2020-07-25
New Mexico,2020-07-26 04:35:13,18788,607,896.0196563477517,NULL,24092.427184095603,2020-07-25
New York,2020-07-26 04:35:13,411200,32442,2113.751821581663,NULL,28356.30453468133,2020-07-25
North Carolina,2020-07-26 04:35:13,111421,1811,1062.3580055232203,NULL,NULL,2020-07-25
North Dakota,2020-07-26 04:35:13,5870,99,752.6946626389979,NULL,18930.21827620325,2020-07-25
Northern Mariana Islands,2020-07-26 04:35:13,40,2,72.53735673872045,NULL,20562.527201508776,2020-07-25
Ohio,2020-07-26 04:35:13,83184,3051,711.6373373484699,NULL,1.2254253963093823e-06,2020-07-25
Oklahoma,2020-07-26 04:35:13,30081,496,760.2026903912108,NULL,14296.516198880408,2020-07-25
Oregon,2020-07-26 04:35:13,16104,282,381.816125566862,NULL,8867.55148554782,2020-07-25
Pennsylvania,2020-07-26 04:35:13,110771,7129,865.2639835888001,NULL,8774.652126321933,2020-07-25
Puerto Rico,2020-07-26 04:35:13,14540,201,455.2721707214279,NULL,12739.197931924598,2020-07-25
Rhode Island,2020-07-26 04:35:13,18224,1021,1720.2823211350994,NULL,17937.983369219746,2020-07-25
South Carolina,2020-07-26 04:35:13,80008,1465,1553.9414308116552,NULL,12400.96070591608,2020-07-25
South Dakota,2020-07-26 04:35:13,8305,122,938.7798010306796,NULL,1.4574203167548171e-06,2020-07-25
Tennessee,2020-07-26 04:35:13,91390,964,1338.4634803564825,NULL,19510.031520649496,2020-07-25
Texas,2020-07-26 04:35:13,369782,5307,1275.1017980795273,NULL,11401.764271277014,2020-07-25
Utah,2020-07-26 04:35:13,37623,274,1173.5337767993217,NULL,15600.297945263164,2020-07-25
Vermont,2020-07-26 04:35:13,1396,56,223.721892533362,NULL,14233.584245876127,2020-07-25
Virgin Islands,2020-07-26 04:35:13,352,7,328.1500540701793,NULL,7693.813625685199,2020-07-25
Virginia,2020-07-26 04:35:13,83609,2075,979.542075883142,NULL,11838.096781226775,2020-07-25
Washington,2020-07-26 04:35:13,52669,1522,691.657781665481,NULL,11608.59384366924,2020-07-25
West Virginia,2020-07-26 04:35:13,5775,103,322.2391913163373,NULL,14335.542787505712,2020-07-25
Wisconsin,2020-07-26 04:35:13,47870,891,822.1647510302392,NULL,1.95479588089792e-06,2020-07-25
Wyoming,2020-07-26 04:35:13,2446,25,422.6284170094979,NULL,8340.086288075001,2020-07-25
Alabama,2021-07-26 04:31:01,570667,11483,11638.700151024284,2.0122067685708127,NULL,2021-07-25
Alaska,2021-07-26 04:31:01,73818,384,10090.698453273551,0.5201983256116395,336499.73685829306,2021-07-25
American Samoa,2021-07-26 04:31:01,0,0,0.0,NULL,3846.084721698028,2021-07-25
Arizona,2021-07-26 04:31:01,917168,18171,12600.682235619272,1.9812073687699527,145605.0427568485,2021-07-25
Arkansas,2021-07-26 04:31:01,375350,6054,12437.852160047503,1.6128946316771011,108068.21781666404,2021-07-25
California,2021-07-26 04:31:01,3986422,63835,10094.030902791776,1.6012281690592862,183340.66903803413,2021-07-25
Colorado,2021-07-26 04:31:01,576168,7009,9885.658936266567,1.2137947509964184,162471.20895974393,2021-07-25
Connecticut,2021-07-26 04:31:01,352037,8286,9874.01575244854,2.3537298636222896,252018.0282821552,2021-07-25
Delaware,2021-07-26 04:31:01,110797,1698,11378.218952436117,1.5325324692906848,2.004162199465168e-05,2021-07-25
Diamond Princess,2021-07-26 04:31:01,49,0,NULL,0.0,NULL,2021-07-25
District of Columbia,2021-07-26 04:31:01,49973,1146,7080.846023161209,2.2932383487083023,242685.28896250649,2021-07-25
Florida,2021-07-26 04:31:01,2523510,38670,11749.422204024568,1.5323894099884685,152748.76026277817,2021-07-25
Georgia,2021-07-26 04:31:01,1157705,21614,10903.822895631078,1.8669695647855025,88229.92170510678,2021-07-25
Grand Princess,2021-07-26 04:31:01,103,3,NULL,2.912621359223301,NULL,2021-07-25
Guam,2021-07-26 04:31:01,8501,143,5176.308690913298,1.6821550405834609,105695.70538699011,2021-07-25
Hawaii,2021-07-26 04:31:01,40659,529,2871.657889978755,1.301064954868541,128289.98666546129,2021-07-25
Idaho,2021-07-26 04:31:01,198296,2183,11096.182847294309,1.1008794932827692,45812.60334682847,2021-07-25
Illinois,2021-07-26 04:31:01,1407932,25867,11110.707766468608,1.8348936629616976,209394.7586538667,2021-07-25
Indiana,2021-07-26 04:31:01,764448,13965,11355.06732624117,1.8268083636820287,1.6504904252223524e-05,2021-07-25
Iowa,2021-07-26 04:31:01,376673,6170,11938.65746243348,1.6380255553225211,47943.56385119823,2021-07-25
Kansas,2021-07-26 04:31:01,327728,5241,11265.006106447849,1.5969651263768911,50891.11575339974,2021-07-25
Kentucky,2021-07-26 04:31:01,475878,7317,10651.585288359289,1.5375789593131013,125390.93617639429,2021-07-25
Louisiana,2021-07-26 04:31:01,512843,10900,11031.742856319295,2.12540680091178,159434.14571607177,2021-07-25
Maine,2021-07-26 04:31:01,69905,897,5200.444572731087,1.2831700164508977,178301.04179995414,2021-07-25
Maryland,2021-07-26 04:31:01,465949,9807,7707.139643514047,2.104736784497874,1.849785135832528e-05,2021-07-25
Massachusetts,2021-07-26 04:31:01,715180,14579,10376.201504736378,2.5232808523728294,3.5421922921179725e-05,2021-07-25
Michigan,2021-07-26 04:31:01,1006360,21146,10076.843996064026,2.101236138161294,1.4532724359625855e-05,2021-07-25
Minnesota,2021-07-26 04:31:01,609387,7743,10805.43907829447,1.2706211323838543,170777.73868933288,2021-07-25
Mississippi,2021-07-26 04:31:01,333180,7502,11195.004013575934,2.251635752446125,68007.31414993,2021-07-25
Missouri,2021-07-26 04:31:01,670252,9979,10920.730964175871,1.488843002333451,97458.10460016802,2021-07-25
Montana,2021-07-26 04:31:01,115255,1695,10783.811044014754,1.4706520324497852,140069.1256743683,2021-07-25
Nebraska,2021-07-26 04:31:01,226839,2284,11726.533389026514,1.0068815327170373,161232.17025570615,2021-07-25
Nevada,2021-07-26 04:31:01,349043,5817,11331.990977080382,1.6665568425666752,118949.9168223947,2021-07-25
New Hampshire,2021-07-26 04:31:01,100152,1385,7365.68285466544,1.3828979950475278,157631.65849213547,2021-07-25
New Jersey,2021-07-26 04:31:01,1033712,26575,11638.030710894498,2.570832107975916,165565.29414479987,2021-07-25
New Mexico,2021-07-26 04:31:01,208487,4397,9942.966260004989,2.109004398355773,179680.36497015253,2021-07-25
New York,2021-07-26 04:31:01,2136032,53603,10980.159365167128,2.509466150319845,312033.35985632654,2021-07-25
North Carolina,2021-07-26 04:31:01,1031929,13570,9839.061166939548,1.3150129514724365,1.3546784140935562e-05,2021-07-25
North Dakota,2021-07-26 04:31:01,111050,1569,14595.531597166637,1.410628714251036,210237.0935698145,2021-07-25
Northern Mariana Islands,2021-07-26 04:31:01,183,2,331.85840707964604,1.092896174863388,31811.25779776585,2021-07-25
Ohio,2021-07-26 04:31:01,1122104,20666,9599.575673062938,1.8418970077639865,1.4853854445594612e-05,2021-07-25
Oklahoma,2021-07-26 04:31:01,471176,7454,11907.49186688505,1.5819990831451518,106079.44814354212,2021-07-25
Oregon,2021-07-26 04:31:01,214869,2836,5094.414374343398,1.319873969721086,133348.92621327506,2021-07-25
Pennsylvania,2021-07-26 04:31:01,1234457,27827,9642.696927797704,2.254189493842232,116513.9651346365,2021-07-25
Puerto Rico,2021-07-26 04:31:01,144200,2568,4515.14766286313,1.780859916782247,76878.78049681654,2021-07-25
Rhode Island,2021-07-26 04:31:01,153447,2739,14484.863988763038,1.784981133550998,432054.8896929376,2021-07-25
South Carolina,2021-07-26 04:31:01,606833,9878,11786.10814273234,1.6277954560809975,132380.10501263037,2021-07-25
South Dakota,2021-07-26 04:31:01,124960,2043,14125.216608885456,1.634923175416133,9.421392875673e-06,2021-07-25
Tennessee,2021-07-26 04:31:01,883258,12628,12941.814046618229,1.4325331317837702,122246.05786878472,2021-07-25
Texas,2021-07-26 04:31:01,3114965,52916,10733.87975347257,1.703453591669149,91442.8983896023,2021-07-25
Utah,2021-07-26 04:31:01,426418,2425,13300.798076581166,0.5686908151156846,114414.84885329127,2021-07-25
Vermont,2021-07-26 04:31:01,24676,259,3954.556891227249,1.0496028529745502,282589.7571912325,2021-07-25
Virgin Islands,2021-07-26 04:31:01,4375,35,4078.569564082485,0.8,130675.50434425926,2021-07-25
Virginia,2021-07-26 04:31:01,688300,11500,8063.95018275983,1.670783088769432,92491.80981261948,2021-07-25
Washington,2021-07-26 04:31:01,466235,6078,6122.673030336736,1.3036344332793548,114569.77793384618,2021-07-25
West Virginia,2021-07-26 04:31:01,165702,2936,9246.004931515105,1.7718554996318692,174479.04664070526,2021-07-25
Wisconsin,2021-07-26 04:31:01,682077,8240,11714.636868361238,1.2080747481589322,1.5872660815047454e-05,2021-07-25
Wyoming,2021-07-26 04:31:01,64251,766,11101.51202832267,1.192199343200884,140341.66207350555,2021-07-25
Alabama,2022-07-26 04:32:01,1413426,19888,28826.691222134184,1.4070775548206982,NULL,2022-07-25
Alaska,2022-07-26 04:32:01,281203,1309,38439.6038521212,0.4655000124465244,NULL,2022-07-25
American Samoa,2022-07-26 04:32:01,7471,33,13427.149044769145,0.4417079373577834,NULL,2022-07-25
Arizona,2022-07-26 04:32:01,2179180,30698,29939.067558197414,1.4086950137207574,277708.8599543024,2022-07-25
Arkansas,2022-07-26 04:32:01,896275,11673,29699.576248159257,1.3023904493598506,177091.32203416788,2022-07-25
California,2022-07-26 04:32:01,10629340,93160,26815.80583304564,0.8800227945374276,451107.5876444613,2022-07-25
Colorado,2022-07-26 04:32:01,1595592,13068,27584.334478955105,0.8150410227452284,334918.7564771158,2022-07-25
Connecticut,2022-07-26 04:32:01,849007,11093,23813.146038453568,1.30658522250111,410865.5488323941,2022-07-25
Delaware,2022-07-26 04:32:01,292612,3021,30049.58080191915,1.0324251910379616,3.5551817483497025e-05,2022-07-25
Diamond Princess,2022-07-26 04:32:01,49,0,NULL,0.0,NULL,2022-07-25
District of Columbia,2022-07-26 04:32:01,161415,1363,22871.44579730188,0.8444072731778335,NULL,2022-07-25
Florida,2022-07-26 04:32:01,6743157,77273,31396.03115542387,1.1459469207079118,284326.70536937856,2022-07-25
Georgia,2022-07-26 04:32:01,2721391,38933,25631.370248694056,1.430628674821075,180684.63505692483,2022-07-25
Grand Princess,2022-07-26 04:32:01,103,3,NULL,2.912621359223301,NULL,2022-07-25
Guam,2022-07-26 04:32:01,54622,377,33259.655724628414,0.690198088682216,278157.32909534854,2022-07-25
Hawaii,2022-07-26 04:32:01,321869,1548,22732.916534828008,0.4809410039488114,293365.6432219862,2022-07-25
Idaho,2022-07-26 04:32:01,476226,5017,26648.49907529944,1.0534914095408483,70244.78684323178,2022-07-25
Illinois,2022-07-26 04:32:01,3542799,38822,27958.08905444608,1.095800241560416,NULL,2022-07-25
Indiana,2022-07-26 04:32:01,1816673,24061,26984.75792305628,1.3245641895927336,3.040890529556451e-05,2022-07-25
Iowa,2022-07-26 04:32:01,813148,9759,25772.74038293921,1.200150526103489,NULL,2022-07-25
Kansas,2022-07-26 04:32:01,827695,8966,28426.08108840997,1.082665874531028,NULL,2022-07-25
Kentucky,2022-07-26 04:32:01,1451859,16352,32496.984448056068,1.1262801690797797,NULL,2022-07-25
Louisiana,2022-07-26 04:32:01,1367787,17522,29422.405036661123,1.2810474145462707,303972.21300836303,2022-07-25
Maine,2022-07-26 04:32:01,274500,2465,20420.88599119781,0.8979963570127505,328517.004758178,2022-07-25
Maryland,2022-07-26 04:32:01,1169781,14919,19349.03931402257,1.2753669276556894,3.6826876381151496e-05,2022-07-25
Massachusetts,2022-07-26 04:32:01,1955844,21127,28376.39678938116,1.0801986252482303,6.715700812897724e-05,2022-07-25
Michigan,2022-07-26 04:32:01,2652659,37291,26561.49977915975,1.4057969757891986,2.545597779161152e-05,2022-07-25
Minnesota,2022-07-26 04:32:01,1580508,13242,28025.020072231662,0.8378318869629259,NULL,2022-07-25
Mississippi,2022-07-26 04:32:01,869466,12604,29214.46473278052,1.4496254022583976,NULL,2022-07-25
Missouri,2022-07-26 04:32:01,1560605,21082,25427.67100485741,1.3508863549713093,NULL,2022-07-25
Montana,2022-07-26 04:32:01,294340,3467,27539.863283113988,1.177889515526262,279164.0546493285,2022-07-25
Nebraska,2022-07-26 04:32:01,511738,4363,26454.501842424143,0.8525847210877441,NULL,2022-07-25
Nevada,2022-07-26 04:32:01,797048,11189,25637.467712674294,1.41691381506799,NULL,2022-07-25
New Hampshire,2022-07-26 04:32:01,336445,2618,24743.86101164145,0.7781360995110642,NULL,2022-07-25
New Jersey,2022-07-26 04:32:01,2574316,34222,28982.897235929428,1.3293628288057877,344571.136172498,2022-07-25
New Mexico,2022-07-26 04:32:01,586711,8196,27980.87016156301,1.3969398903378325,361299.133119582,2022-07-25
New York,2022-07-26 04:32:01,5786878,70125,29747.13986811977,1.2117933020188087,593825.4440922153,2022-07-25
North Carolina,2022-07-26 04:32:01,2949198,25435,28119.5116286254,0.8624378559866106,2.7762762960327165e-05,2022-07-25
North Dakota,2022-07-26 04:32:01,256247,2304,33524.306421262314,0.9018459659615776,NULL,2022-07-25
Northern Mariana Islands,2022-07-26 04:32:01,12573,37,22800.3046568983,0.2942813966436013,NULL,2022-07-25
Ohio,2022-07-26 04:32:01,2918366,39275,24966.55858877073,1.3357132038956046,2.594338058533164e-05,2022-07-25
Oklahoma,2022-07-26 04:32:01,1112711,16216,28120.27179375336,1.4573415738677875,NULL,2022-07-25
Oregon,2022-07-26 04:32:01,845330,8036,20042.264370680296,0.9506346633858966,287901.4267603694,2022-07-25
Pennsylvania,2022-07-26 04:32:01,3058316,46047,23889.38156406789,1.5056325114867135,209918.4275193488,2022-07-25
Puerto Rico,2022-07-26 04:32:01,838363,4728,26250.573786968947,0.5639561860435157,140324.46439765362,2022-07-25
Rhode Island,2022-07-26 04:32:01,409171,3627,38624.32164295269,0.8864264573980072,778020.3349000011,2022-07-25
South Carolina,2022-07-26 04:32:01,1587503,18132,30833.0002404484,1.1421710699129388,248765.9831173377,2022-07-25
South Dakota,2022-07-26 04:32:01,248788,2947,28122.474309310142,1.184542662829397,1.5384278009945076e-05,2022-07-25
Tennessee,2022-07-26 04:32:01,2191450,26954,31968.00960116113,1.23422520934191,196439.89155935988,2022-07-25
Texas,2022-07-26 04:32:01,7466919,88925,25809.19338163928,1.1909771269266956,176181.31347690383,2022-07-25
Utah,2022-07-26 04:32:01,1004426,4884,31329.979993499604,0.4862478669409195,197265.5287436704,2022-07-25
Vermont,2022-07-26 04:32:01,137264,689,21997.823679584097,0.5019524420095582,602259.3346998104,2022-07-25
Virgin Islands,2022-07-26 04:32:01,21601,120,20137.412835141888,0.5555298365816398,416084.9461162695,2022-07-25
Virginia,2022-07-26 04:32:01,1941358,20873,22744.463459105416,1.0751752124028644,168748.27412369417,2022-07-25
Washington,2022-07-26 04:32:01,1726045,13561,22666.70063518949,0.7856689715505679,NULL,2022-07-25
West Virginia,2022-07-26 04:32:01,551008,7123,30745.6921781528,1.2927217027701958,370032.1458005398,2022-07-25
Wisconsin,2022-07-26 04:32:01,1768453,14893,30373.08795599916,0.8421484766629365,2.9611291428979695e-05,2022-07-25
Wyoming,2022-07-26 04:32:01,168678,1850,29144.773558596928,1.0967642490425544,253534.8910340919,2022-07-25
Alabama,2020-07-27 04:35:15,79948,1473,1630.5319909405823,NULL,NULL,2020-07-26
Alaska,2020-07-27 04:35:15,2565,20,350.62778092940283,NULL,28332.36506298314,2020-07-26
American Samoa,2020-07-27 04:35:15,0,0,0.0,NULL,1863.7335777574087,2020-07-26
Arizona,2020-07-27 04:35:15,162014,3305,2225.8593100954467,NULL,11912.854971556111,2020-07-26
Arkansas,2020-07-27 04:35:15,38623,401,1279.8379218796183,NULL,15815.042991526288,2020-07-26
California,2020-07-27 04:35:15,464208,8435,1174.8010229644635,NULL,18141.573558136683,2020-07-26
Colorado,2020-07-27 04:35:15,49397,1852,769.891170562429,NULL,8515.688164902853,2020-07-26
Connecticut,2020-07-27 04:35:15,48776,4413,1368.0806061335315,NULL,20000.4095041998,2020-07-26
Delaware,2020-07-27 04:35:15,14290,595,1467.5013658340213,NULL,2.518618474291512e-06,2020-07-26
Diamond Princess,2020-07-27 04:35:15,49,0,NULL,NULL,NULL,2020-07-26
District of Columbia,2020-07-27 04:35:15,11780,581,1669.1486633349816,NULL,24314.31004507268,2020-07-26
Florida,2020-07-27 04:35:15,423855,5854,1973.46210171025,NULL,25608.768745049816,2020-07-26
Georgia,2020-07-27 04:35:15,167953,3498,1581.8621901001777,NULL,13458.491763961933,2020-07-26
Grand Princess,2020-07-27 04:35:15,103,3,NULL,NULL,NULL,2020-07-26
Guam,2020-07-27 04:35:15,337,5,205.201273831053,NULL,12197.602128734876,2020-07-26
Hawaii,2020-07-27 04:35:15,1683,26,118.86667721375944,NULL,8055.247932016454,2020-07-26
Idaho,2020-07-27 04:35:15,18178,146,1017.1985909857784,NULL,9301.50833909231,2020-07-26
Illinois,2020-07-27 04:35:15,172663,7590,1362.5744871238317,NULL,19829.896587080893,2020-07-26
Indiana,2020-07-27 04:35:15,62372,2835,926.470157907816,NULL,1.3727420334959394e-06,2020-07-26
Iowa,2020-07-27 04:35:15,42357,829,1342.5058715020589,NULL,14281.74335276238,2020-07-26
